,uid,companyId,agent,validBet,score,add_time,gameName,gameId,roundId,ip,currency_rate
185,3886447,40064,2797634,0.3846153846153846,-0.3846153846153846,2024-08-21 20:48:37,招财金猪,324,gfg_324101_1724244516418_110021,187.85.17.57,0.650000000000
186,1492066,5032,1797652,2.0,-2.0,2024-08-21 20:48:38,十倍金牛,904,gfg_904101_1724244517954_109922,158.62.63.78,10.000000000000
187,923701,5143,2247099,0.48,-0.48,2024-08-21 20:48:38,罗马竞技场,311,gfg_311101_1724244517165_109966,49.237.22.95,5.000000000000
188,3984616,40064,2797634,1.5384615384615383,-1.5384615384615383,2024-08-21 20:48:38,虎虎生财,901,gfg_901101_1724244518086_110027,177.50.53.15,0.650000000000
189,1517351,5143,2247099,0.48,-0.48,2024-08-21 20:48:39,麻将无双,305,gfg_305101_1724244518697_110011,182.232.218.13,5.000000000000
190,3514475,40240,4607576,13.333333333333334,-13.333333333333334,2024-08-21 20:48:40,十倍金牛,804,1727519882804101926,223.204.221.23,0.150000000000
191,1492066,5032,1797652,2.0,-2.0,2024-08-21 20:48:41,十倍金牛,904,gfg_904101_1724244520725_109922,158.62.63.78,10.000000000000
192,4009420,40152,3858661,0.1,-0.08,2024-08-21 20:48:41,大运夺宝,302,gfg_302101_1724244520292_109819,103.186.145.202,10.000000000000
193,4009746,40153,3858739,0.5,-0.5,2024-08-21 20:48:41,宝石之星,306,gfg_306101_1724244520345_110000,158.62.34.193,10.000000000000
194,1517351,5143,2247099,0.32,-0.32,2024-08-21 20:48:43,麻将无双,305,gfg_305101_1724244522882_110011,182.232.218.13,5.000000000000
195,1272565,5009,1582000,1.0,-1.0,2024-08-21 20:48:44,炸金花,12,ld_12101_1724244516_3,39.144.156.162,1.000000000000
196,3806448,40056,2797610,0.1,-0.1,2024-08-21 20:48:44,超级王牌,320,gfg_320101_1724244523511_109981,143.44.185.135,10.000000000000
197,4009797,5143,2247099,2.2,-2.2,2024-08-21 20:48:46,金蟾捕鱼,201,gfg_201101_1724244525908_12430,124.122.232.161,5.000000000000
198,4009420,40152,3858661,0.1,0.32,2024-08-21 20:48:46,大运夺宝,302,gfg_302101_1724244525821_109819,103.186.145.202,10.000000000000
199,3886447,40064,2797634,0.3846153846153846,-0.3846153846153846,2024-08-21 20:48:47,招财金猪,324,gfg_324101_1724244527143_110021,187.85.17.57,0.650000000000
200,3978997,40056,2797610,0.2,-0.2,2024-08-21 20:48:48,超级王牌,320,gfg_320101_1724244527739_109591,136.158.71.57,10.000000000000
201,3978997,40056,2797610,0.2,-0.09,2024-08-21 20:48:51,超级王牌,320,gfg_320101_1724244531097_109591,136.158.71.57,10.000000000000
202,4009746,40153,3858739,0.5,-0.5,2024-08-21 20:48:51,宝石之星,306,gfg_306101_1724244530422_110000,158.62.34.193,10.000000000000
203,4009561,40153,3858739,0.25,0.58,2024-08-21 20:48:51,超级王牌,320,gfg_320101_1724244530721_109811,49.144.38.252,10.000000000000
204,3806448,40056,2797610,0.1,-0.1,2024-08-21 20:48:52,超级王牌,320,gfg_320101_1724244532112_109981,143.44.185.135,10.000000000000
205,899916,5143,2247099,0.08,-0.08,2024-08-21 20:48:54,罗马竞技场,311,gfg_311101_1724244533863_110040,223.24.168.233,5.000000000000
206,818673,5032,1797652,0.25,-0.25,2024-08-21 20:48:56,超级王牌,320,gfg_320101_1724244536139_109565,120.29.72.114,10.000000000000
207,1586198,5032,1797652,0.5,-0.3,2024-08-21 20:48:57,麻将无双,305,gfg_305101_1724244536711_109265,202.137.118.171,10.000000000000
208,3872096,40152,3858661,0.2,-0.2,2024-08-21 20:48:57,龙龙龙,313,gfg_313101_1724244536425_110035,49.144.45.230,10.000000000000
209,3871597,40056,2797610,0.5,0.5,2024-08-21 20:48:58,777,307,gfg_307101_1724244537232_109999,131.226.108.95,10.000000000000
210,3978997,40056,2797610,0.2,-0.2,2024-08-21 20:48:59,超级王牌,320,gfg_320101_1724244538756_109591,136.158.71.57,10.000000000000
211,4009797,5143,2247099,2.4,0.0,2024-08-21 20:49:01,金蟾捕鱼,201,gfg_201101_1724244540908_12430,124.122.232.161,5.000000000000
212,3404551,5143,2247099,0.08,-0.08,2024-08-21 20:49:02,罗马竞技场,311,gfg_311101_1724244541325_110015,183.88.248.248,5.000000000000
213,3830168,5143,2247099,0.2,-0.2,2024-08-21 20:49:02,招财金猪,324,gfg_324101_1724244541572_109971,182.232.177.166,5.000000000000
214,4009589,40153,3858739,0.2,-0.2,2024-08-21 20:49:03,超级王牌,320,gfg_320101_1724244542229_109849,111.90.212.63,10.000000000000
215,818673,5032,1797652,0.25,-0.25,2024-08-21 20:49:04,超级王牌,320,gfg_320101_1724244543475_109565,120.29.72.114,10.000000000000
216,4009439,40056,2797610,0.1,-0.04,2024-08-21 20:49:04,麻将无双,305,gfg_305101_1724244543239_110004,175.176.53.246,10.000000000000
217,3830168,5143,2247099,0.2,-0.2,2024-08-21 20:49:05,招财金猪,324,gfg_324101_1724244544538_109971,182.232.177.166,5.000000000000
218,3871597,40056,2797610,0.5,-0.5,2024-08-21 20:49:05,777,307,gfg_307101_1724244544766_109999,131.226.108.95,10.000000000000
219,1586198,5032,1797652,0.5,-0.1,2024-08-21 20:49:06,麻将无双,305,gfg_305101_1724244546051_109265,202.137.118.171,10.000000000000
220,3871597,40056,2797610,0.5,0.5,2024-08-21 20:49:06,777,307,gfg_307101_1724244545427_109999,131.226.108.95,10.000000000000
221,4008835,40056,2797610,1.0,1.0,2024-08-21 20:49:08,777,307,gfg_307101_1724244547549_110044,143.44.184.156,10.000000000000
222,3872096,40152,3858661,0.2,-0.2,2024-08-21 20:49:08,龙龙龙,313,gfg_313101_1724244547945_110035,49.144.45.230,10.000000000000
223,4009720,40152,3858661,0.1,-0.095,2024-08-21 20:49:08,超级王牌,320,gfg_320101_1724244548122_109959,110.54.158.181,10.000000000000
224,899916,5143,2247099,0.08,0.288,2024-08-21 20:49:09,罗马竞技场,311,gfg_311101_1724244548653_110040,223.24.168.233,5.000000000000
225,3978997,40056,2797610,0.2,0.93,2024-08-21 20:49:09,超级王牌,320,gfg_320101_1724244548510_109591,136.158.71.57,10.000000000000
226,3602082,40064,2797634,0.7692307692307692,-0.7692307692307692,2024-08-21 20:49:10,虎虎生财,901,gfg_901101_1724244550050_110043,164.163.34.90,0.650000000000
227,4009589,40153,3858739,0.2,-0.2,2024-08-21 20:49:13,超级王牌,320,gfg_320101_1724244552836_109849,111.90.212.63,10.000000000000
228,4009797,5143,2247099,1.8,-1.8,2024-08-21 20:49:16,金蟾捕鱼,201,gfg_201101_1724244555908_12430,124.122.232.161,5.000000000000
229,4009589,40153,3858739,0.2,-0.2,2024-08-21 20:49:16,超级王牌,320,gfg_320101_1724244555306_109849,111.90.212.63,10.000000000000
230,4009816,40230,4420913,0.1,-0.1,2024-08-21 20:49:18,貔貅开运,301,gfg_301101_1724244557722_110041,120.29.109.45,10.000000000000
231,923701,5143,2247099,0.48,0.43200000000000005,2024-08-21 20:49:19,罗马竞技场,311,gfg_311101_1724244558759_109966,49.237.22.95,5.000000000000
232,4009797,5143,2247099,2.6,-2.6,2024-08-21 20:49:19,金蟾捕鱼,201,gfg_201101_1724244558908_12430,124.122.232.161,5.000000000000
233,3886447,40064,2797634,0.3846153846153846,-0.3846153846153846,2024-08-21 20:49:22,招财金猪,324,gfg_324101_1724244561310_110021,187.85.17.57,0.650000000000
234,4009589,40153,3858739,0.2,-0.2,2024-08-21 20:49:23,超级王牌,320,gfg_320101_1724244562502_109849,111.90.212.63,10.000000000000
235,818673,5032,1797652,0.25,-0.25,2024-08-21 20:49:24,超级王牌,320,gfg_320101_1724244563814_109565,120.29.72.114,10.000000000000
236,1517351,5143,2247099,0.32,-0.22400000000000003,2024-08-21 20:49:25,麻将无双,305,gfg_305101_1724244564150_110011,182.232.218.13,5.000000000000
237,818673,5032,1797652,0.25,0.95,2024-08-21 20:49:27,超级王牌,320,gfg_320101_1724244566237_109565,120.29.72.114,10.000000000000
238,3993991,40056,2797610,0.1,-0.1,2024-08-21 20:49:27,777,307,gfg_307101_1724244566976_110048,103.107.81.14,10.000000000000
239,4009797,5143,2247099,2.0,-2.0,2024-08-21 20:49:28,金蟾捕鱼,201,gfg_201101_1724244567908_12430,124.122.232.161,5.000000000000
240,4008835,40056,2797610,1.0,-1.0,2024-08-21 20:49:29,777,307,gfg_307101_1724244568855_110044,143.44.184.156,10.000000000000
241,2613875,5029,1784230,0.4,0.6,2024-08-21 20:49:31,财神捕鱼,202,gfg_202101_1724244571135_12438,112.96.82.239,1.000000000000
242,4009439,40056,2797610,0.1,-0.1,2024-08-21 20:49:32,麻将无双,305,gfg_305101_1724244571337_110004,175.176.53.246,10.000000000000
243,3871597,40056,2797610,0.1,-0.1,2024-08-21 20:49:33,宝石之星,306,gfg_306101_1724244572409_110051,131.226.108.95,10.000000000000
244,4009797,5143,2247099,1.6,-1.6,2024-08-21 20:49:34,金蟾捕鱼,201,gfg_201101_1724244573908_12430,124.122.232.161,5.000000000000
245,1517351,5143,2247099,0.32,-0.32,2024-08-21 20:49:34,麻将无双,305,gfg_305101_1724244574049_110011,182.232.218.13,5.000000000000
246,4008835,40056,2797610,1.0,-1.0,2024-08-21 20:49:35,777,307,gfg_307101_1724244575127_110044,143.44.184.156,10.000000000000
247,1492066,5032,1797652,2.0,-2.0,2024-08-21 20:49:38,十倍金牛,904,gfg_904101_1724244577214_109922,158.62.63.78,10.000000000000
248,4009420,40152,3858661,0.1,-0.08,2024-08-21 20:49:38,大运夺宝,302,gfg_302101_1724244577534_109819,103.186.145.202,10.000000000000
249,818673,5032,1797652,0.25,-0.25,2024-08-21 20:49:40,超级王牌,320,gfg_320101_1724244579908_109565,120.29.72.114,10.000000000000
250,3830168,5143,2247099,0.2,-0.2,2024-08-21 20:49:40,招财金猪,324,gfg_324101_1724244579569_109971,182.232.177.166,5.000000000000
251,899916,5143,2247099,0.48,-0.48,2024-08-21 20:49:40,罗马竞技场,311,gfg_311101_1724244579937_110040,223.24.168.233,5.000000000000
252,3886447,40064,2797634,0.15384615384615385,-0.15384615384615385,2024-08-21 20:49:40,招财金猪,324,gfg_324101_1724244579216_110021,187.85.17.57,0.650000000000
253,4009720,40152,3858661,0.1,-0.1,2024-08-21 20:49:40,超级王牌,320,gfg_320101_1724244580137_109959,110.54.158.181,10.000000000000
254,887928,5143,2247099,0.1,-0.1,2024-08-21 20:49:41,龙龙龙,313,gfg_313101_1724244580709_110025,49.237.21.33,5.000000000000
255,4008835,40056,2797610,1.0,-1.0,2024-08-21 20:49:41,777,307,gfg_307101_1724244580313_110044,143.44.184.156,10.000000000000
256,3871597,40056,2797610,0.1,-0.1,2024-08-21 20:49:41,宝石之星,306,gfg_306101_1724244580444_110051,131.226.108.95,10.000000000000
257,4008835,40056,2797610,1.0,-1.0,2024-08-21 20:49:42,777,307,gfg_307101_1724244581392_110044,143.44.184.156,10.000000000000
258,4009757,40153,3858739,0.5,-0.5,2024-08-21 20:49:42,超级王牌,320,gfg_320101_1724244581878_109989,131.226.104.21,10.000000000000
259,4008835,40056,2797610,1.0,-1.0,2024-08-21 20:49:43,777,307,gfg_307101_1724244582361_110044,143.44.184.156,10.000000000000
260,3719880,40153,3858739,0.5,-0.5,2024-08-21 20:49:46,貔貅开运,301,gfg_301101_1724244585657_110042,175.176.12.95,10.000000000000
261,3514475,40240,4607576,13.333333333333334,-13.333333333333334,2024-08-21 20:49:46,十倍金牛,804,1720585882804101669,223.204.221.23,0.150000000000
262,887928,5143,2247099,0.1,-0.1,2024-08-21 20:49:47,龙龙龙,313,gfg_313101_1724244587057_110025,49.237.21.33,5.000000000000
263,3871597,40056,2797610,0.1,0.13999999999999999,2024-08-21 20:49:48,宝石之星,306,gfg_306101_1724244588059_110051,131.226.108.95,10.000000000000
264,3978997,40056,2797610,0.2,-0.2,2024-08-21 20:49:49,超级王牌,320,gfg_320101_1724244588171_109591,136.158.71.57,10.000000000000
265,4009420,40152,3858661,0.1,0.01,2024-08-21 20:49:49,大运夺宝,302,gfg_302101_1724244588591_109819,103.186.145.202,10.000000000000
266,818673,5032,1797652,0.25,-0.25,2024-08-21 20:49:50,超级王牌,320,gfg_320101_1724244589198_109565,120.29.72.114,10.000000000000
267,1492066,5032,1797652,2.0,-2.0,2024-08-21 20:49:50,十倍金牛,904,gfg_904101_1724244589737_109922,158.62.63.78,10.000000000000
268,4009439,40056,2797610,0.1,-0.1,2024-08-21 20:49:51,麻将无双,305,gfg_305101_1724244590515_110004,175.176.53.246,10.000000000000
269,3871597,40056,2797610,0.1,-0.1,2024-08-21 20:49:51,宝石之星,306,gfg_306101_1724244590548_110051,131.226.108.95,10.000000000000
270,4009822,40056,2797610,0.1,-0.1,2024-08-21 20:49:52,超级王牌,320,gfg_320101_1724244591734_110049,110.54.175.183,10.000000000000
271,3719880,40153,3858739,0.5,-0.5,2024-08-21 20:49:52,貔貅开运,301,gfg_301101_1724244591312_110042,175.176.12.95,10.000000000000
272,818673,5032,1797652,0.25,1.26,2024-08-21 20:49:53,超级王牌,320,gfg_320101_1724244592828_109565,120.29.72.114,10.000000000000
273,4009404,40152,3858661,0.1,0.35,2024-08-21 20:49:53,麻将无双,305,gfg_305101_1724244592822_109665,120.29.68.210,10.000000000000
274,4009817,40152,3858661,0.1,-0.1,2024-08-21 20:49:54,超级王牌,320,gfg_320101_1724244593587_110045,131.226.103.119,10.000000000000
275,2613875,5029,1784230,0.0,0.0,2024-08-21 20:49:55,财神捕鱼,202,gfg_202101_1724244595135_12438,112.96.82.239,1.000000000000
276,4009696,40056,2797610,0.1,-0.1,2024-08-21 20:49:56,超级王牌,320,gfg_320101_1724244595718_109939,131.226.99.78,10.000000000000
277,1517351,5143,2247099,0.32,-0.32,2024-08-21 20:49:57,麻将无双,305,gfg_305101_1724244596175_110011,182.232.218.13,5.000000000000
278,3871597,40056,2797610,0.1,-0.1,2024-08-21 20:49:57,宝石之星,306,gfg_306101_1724244596264_110051,131.226.108.95,10.000000000000
279,2613875,5029,1784230,0.0,8.0,2024-08-21 20:49:58,财神捕鱼,202,gfg_202101_1724244598135_12438,112.96.82.239,1.000000000000
280,923701,5143,2247099,0.48,-0.48,2024-08-21 20:49:58,罗马竞技场,311,gfg_311101_1724244597889_109966,49.237.22.95,5.000000000000
281,3871597,40056,2797610,0.1,-0.1,2024-08-21 20:49:58,宝石之星,306,gfg_306101_1724244597258_110051,131.226.108.95,10.000000000000
282,4009822,40056,2797610,0.1,-0.09,2024-08-21 20:49:59,超级王牌,320,gfg_320101_1724244598920_110049,110.54.175.183,10.000000000000
283,3871597,40056,2797610,0.1,-0.1,2024-08-21 20:49:59,宝石之星,306,gfg_306101_1724244598988_110051,131.226.108.95,10.000000000000
284,4009757,40153,3858739,0.5,-0.275,2024-08-21 20:49:59,超级王牌,320,gfg_320101_1724244598651_109989,131.226.104.21,10.000000000000
285,923701,5143,2247099,0.48,-0.48,2024-08-21 20:50:00,罗马竞技场,311,gfg_311101_1724244599288_109966,49.237.22.95,5.000000000000
286,3871597,40056,2797610,0.1,-0.1,2024-08-21 20:50:00,宝石之星,306,gfg_306101_1724244599898_110051,131.226.108.95,10.000000000000
287,1586198,5032,1797652,0.5,-0.3,2024-08-21 20:50:01,麻将无双,305,gfg_305101_1724244600278_109265,202.137.118.171,10.000000000000
288,4008835,40056,2797610,1.0,-1.0,2024-08-21 20:50:01,777,307,gfg_307101_1724244601887_110044,143.44.184.156,10.000000000000
289,4009439,40056,2797610,0.1,0.0,2024-08-21 20:50:01,麻将无双,305,gfg_305101_1724244601945_110004,175.176.53.246,10.000000000000
290,4009828,40153,3858739,1.0,-1.0,2024-08-21 20:50:01,虎虎生财,901,gfg_901101_1724244601422_110059,104.28.226.103,10.000000000000
291,899916,5143,2247099,0.48,-0.48,2024-08-21 20:50:02,罗马竞技场,311,gfg_311101_1724244603183_110040,223.24.168.233,5.000000000000
292,4009589,40153,3858739,0.2,-0.2,2024-08-21 20:50:02,超级王牌,320,gfg_320101_1724244603587_109849,111.90.212.63,10.000000000000
293,3993991,40056,2797610,0.1,-0.1,2024-08-21 20:50:04,777,307,gfg_307101_1724244605086_110048,103.107.81.14,10.000000000000
294,4009696,40056,2797610,0.1,-0.1,2024-08-21 20:50:04,超级王牌,320,gfg_320101_1724244605762_109939,131.226.99.78,10.000000000000
295,4009817,40152,3858661,0.1,-0.1,2024-08-21 20:50:05,超级王牌,320,gfg_320101_1724244606288_110045,131.226.103.119,10.000000000000
296,4009420,40152,3858661,0.1,-0.1,2024-08-21 20:50:05,大运夺宝,302,gfg_302101_1724244606744_109819,103.186.145.202,10.000000000000
297,3993991,40056,2797610,0.1,-0.1,2024-08-21 20:50:06,777,307,gfg_307101_1724244607438_110048,103.107.81.14,10.000000000000
298,3443546,5069,2010892,1.0,-1.0,2024-08-21 20:50:07,炸金花,12,ld_12101_1724244595_3,27.68.137.238,1.000000000000
299,923701,5143,2247099,0.48,-0.48,2024-08-21 20:50:07,罗马竞技场,311,gfg_311101_1724244608468_109966,49.237.22.95,5.000000000000
300,3978997,40056,2797610,0.2,-0.08,2024-08-21 20:50:07,超级王牌,320,gfg_320101_1724244607837_109591,136.158.71.57,10.000000000000
301,923701,5143,2247099,0.48,-0.48,2024-08-21 20:50:09,罗马竞技场,311,gfg_311101_1724244609916_109966,49.237.22.95,5.000000000000
302,4009420,40152,3858661,0.1,-0.08,2024-08-21 20:50:09,大运夺宝,302,gfg_302101_1724244609922_109819,103.186.145.202,10.000000000000
303,4009797,5143,2247099,2.2,-2.2,2024-08-21 20:50:10,金蟾捕鱼,201,gfg_201101_1724244610703_12430,124.122.232.161,5.000000000000
304,4009404,40152,3858661,0.1,-0.1,2024-08-21 20:50:11,麻将无双,305,gfg_305101_1724244611570_109665,120.29.68.210,10.000000000000
305,818673,5032,1797652,0.25,-0.25,2024-08-21 20:50:12,超级王牌,320,gfg_320101_1724244612275_109565,120.29.72.114,10.000000000000
306,3993991,40056,2797610,0.1,0.1,2024-08-21 20:50:12,777,307,gfg_307101_1724244612259_110048,103.107.81.14,10.000000000000
307,3602082,40064,2797634,1.5384615384615383,-1.5384615384615383,2024-08-21 20:50:12,虎虎生财,901,gfg_901101_1724244612177_110043,164.163.34.90,0.650000000000
308,4009817,40152,3858661,0.1,-0.09,2024-08-21 20:50:12,超级王牌,320,gfg_320101_1724244612195_110045,131.226.103.119,10.000000000000
309,4009404,40152,3858661,0.1,-0.06,2024-08-21 20:50:12,麻将无双,305,gfg_305101_1724244612814_109665,120.29.68.210,10.000000000000
310,3872096,40152,3858661,0.2,-0.2,2024-08-21 20:50:12,超级王牌,320,gfg_320101_1724244612875_110063,49.144.45.230,10.000000000000
311,3719880,40153,3858739,0.5,-0.5,2024-08-21 20:50:13,貔貅开运,301,gfg_301101_1724244613522_110042,175.176.12.95,10.000000000000
312,818673,5032,1797652,0.25,-0.25,2024-08-21 20:50:14,超级王牌,320,gfg_320101_1724244614706_109565,120.29.72.114,10.000000000000
313,4009420,40152,3858661,0.1,-0.1,2024-08-21 20:50:14,大运夺宝,302,gfg_302101_1724244614730_109819,103.186.145.202,10.000000000000
314,4008835,40056,2797610,1.0,1.0,2024-08-21 20:50:16,777,307,gfg_307101_1724244616740_110044,143.44.184.156,10.000000000000
315,3602082,40064,2797634,1.5384615384615383,1.846153846153846,2024-08-21 20:50:16,虎虎生财,901,gfg_901101_1724244616828_110043,164.163.34.90,0.650000000000
316,818673,5032,1797652,0.25,-0.21000000000000002,2024-08-21 20:50:18,超级王牌,320,gfg_320101_1724244618732_109565,120.29.72.114,10.000000000000
317,3993991,40056,2797610,0.1,-0.1,2024-08-21 20:50:19,777,307,gfg_307101_1724244619081_110048,103.107.81.14,10.000000000000
318,4009757,40153,3858739,0.5,-0.5,2024-08-21 20:50:19,超级王牌,320,gfg_320101_1724244619136_109989,131.226.104.21,10.000000000000
319,3830168,5143,2247099,0.2,-0.2,2024-08-21 20:50:21,招财金猪,324,gfg_324101_1724244621091_109971,182.232.177.166,5.000000000000
320,1517351,5143,2247099,0.32,-0.32,2024-08-21 20:50:21,麻将无双,305,gfg_305101_1724244621702_110011,182.232.218.13,5.000000000000
321,3719880,40153,3858739,0.5,-0.5,2024-08-21 20:50:21,貔貅开运,301,gfg_301101_1724244621042_110042,175.176.12.95,10.000000000000
322,2613875,5029,1784230,0.0,0.0,2024-08-21 20:50:22,财神捕鱼,202,gfg_202101_1724244622930_12438,112.96.82.239,1.000000000000
323,1586198,5032,1797652,0.5,-0.5,2024-08-21 20:50:23,麻将无双,305,gfg_305101_1724244623164_109265,202.137.118.171,10.000000000000
324,3602082,40064,2797634,1.5384615384615383,-0.6153846153846154,2024-08-21 20:50:23,虎虎生财,901,gfg_901101_1724244623761_110043,164.163.34.90,0.650000000000
325,1517351,5143,2247099,0.32,0.96,2024-08-21 20:50:24,麻将无双,305,gfg_305101_1724244624754_110011,182.232.218.13,5.000000000000
326,3806448,40056,2797610,0.1,-0.1,2024-08-21 20:50:24,麻将无双,305,gfg_305101_1724244624770_110055,143.44.185.135,10.000000000000
327,4009420,40152,3858661,0.1,-0.1,2024-08-21 20:50:25,大运夺宝,302,gfg_302101_1724244625484_109819,103.186.145.202,10.000000000000
328,3993991,40056,2797610,0.1,0.1,2024-08-21 20:50:26,777,307,gfg_307101_1724244625988_110048,103.107.81.14,10.000000000000
329,4009589,40153,3858739,0.2,-0.01,2024-08-21 20:50:26,超级王牌,320,gfg_320101_1724244626481_109849,111.90.212.63,10.000000000000
330,4009439,40056,2797610,0.1,-0.06999999999999999,2024-08-21 20:50:27,麻将无双,305,gfg_305101_1724244627081_110004,175.176.53.246,10.000000000000
331,2613875,5029,1784230,0.1,-0.1,2024-08-21 20:50:28,财神捕鱼,202,gfg_202101_1724244628930_12438,112.96.82.239,1.000000000000
332,4009797,5143,2247099,0.6,0.8,2024-08-21 20:50:28,金蟾捕鱼,201,gfg_201101_1724244628703_12430,124.122.232.161,5.000000000000
333,3806448,40056,2797610,0.1,-0.1,2024-08-21 20:50:28,麻将无双,305,gfg_305101_1724244628438_110055,143.44.185.135,10.000000000000
